paper_id,title,domain,year,split,semantic_knn,predicted_novel
SKG_QA_489,Repurposing Entailment for Multi-Hop Question Answering Tasks,QA,2019,SKG,0.976138949394226,1
SKG_QA_447,Decoupled Box Proposal and Featurization with Ultrafine-Grained Semantic Labels Improve Image Captioning and Visual Question Answering,QA,2019,SKG,0.9023401141166688,0
SKG_SA_0,Investigating Dynamic Routing in Tree-Structured LSTM for Sentiment Analysis,SA,2019,SKG,0.9359347224235536,0
SKG_SUM_213,Answers Unite! Unsupervised Metrics for Reinforced Summarization Models,SUM,2019,SKG,0.9275212287902832,0
SKG_SUM_220,Cross-Task Knowledge Transfer for Query-Based Text Summarization,SUM,2019,SKG,0.9464888572692872,0
SKG_PAR_77,Amazon at MRP 2019 Parsing Meaning Representations with Lexical and Phrasal Anchoring,PAR,2019,SKG,0.9410937428474426,0
SKG_MT_501,Distilling Translations with Visual Awareness,MT,2019,SKG,0.9411163330078124,0
SKG_MT_506,A Multi-Task Architecture on Relevance-based Neural Query Translation,MT,2019,SKG,0.9504092335700988,1
SKG_MT_511,Overcoming Catastrophic Forgetting During Domain Adaptation of Neural Machine Translation,MT,2019,SKG,0.9230515360832214,0
SKG_MT_519,Learning to Navigate Unseen Environments Back Translation with Environmental Dropout,MT,2019,SKG,0.9835442304611206,1
SKG_QA_359,Generating Question Relevant Captions to Aid Visual Question Answering,QA,2019,SKG,0.9470958709716796,0
SKG_QA_361,Improving Question Answering with External Knowledge,QA,2019,SKG,0.9355289340019226,0
SKG_QA_396,Multi-step Entity-centric Information Retrieval for Multi-Hop Question Answering,QA,2019,SKG,0.9234503507614136,0
SKG_QA_397,What’s Missing A Knowledge Gap Guided Approach for Multi-hop Question Answering,QA,2019,SKG,0.9260274767875672,0
SKG_QA_401,Multi-View Domain Adapted Sentence Embeddings for Low-Resource Unsupervised Duplicate Question Detection,QA,2019,SKG,0.9167509078979492,0
SKG_QA_440,Psycholinguistics Meets Continual Learning Measuring Catastrophic Forgetting in Visual Question Answering,QA,2019,SKG,0.9192619323730468,0
SKG_MT_439,Transformer-based Cascaded Multimodal Speech Translation,MT,2019,SKG,0.923442542552948,0
SKG_MT_444,One Model to Learn Both Zero Pronoun Prediction and Translation,MT,2019,SKG,0.920646071434021,0
SKG_MT_454,On the Relation between Position Information and Sentence Length in Neural Machine Translation,MT,2019,SKG,0.9483381509780884,1
SKG_MT_470,How Transformer Revitalizes Character-based Neural Machine Translation An Investigation on Japanese-Vietnamese Translation Systems,MT,2019,SKG,0.9395980834960938,0
SKG_MT_482,Attention over Heads A Multi-Hop Attention for Neural Machine Translation,MT,2019,SKG,0.9577167630195618,1
SKG_MT_485,Controlling the Output Length of Neural Machine Translation,MT,2019,SKG,0.9380051493644714,0
SKG_QA_449,Multi-passage BERT A Globally Normalized BERT Model for Open-domain Question Answering,QA,2019,SKG,0.9388412237167358,0
SKG_QA_452,Let Me Know What to Ask Interrogative-Word-Aware Question Generation,QA,2019,SKG,0.938730537891388,0
SKG_QA_454,Neural Duplicate Question Detection without Labeled Training Data,QA,2019,SKG,0.9077482223510742,0
SKG_QA_457,XQA A Cross-lingual Open-domain Question Answering Dataset,QA,2019,SKG,0.944711208343506,0
SKG_QA_333,Latent Retrieval for Weakly Supervised Open Domain Question Answering,QA,2019,SKG,0.9375759363174438,0
SKG_QA_310,Ranking and Sampling in Open-Domain Question Answering,QA,2019,SKG,0.9295873641967772,0
SKG_QA_311,Answer-based Adversarial Training for Generating Clarification Questions,QA,2019,SKG,0.9362574815750122,0
SKG_QA_314,Simple yet Effective Bridge Reasoning for Open-Domain Multi-Hop Question Answering,QA,2019,SKG,0.9464067220687866,0
SKG_QA_362,Textbook Question Answering with Multi-modal Context Graph Understanding and Self-supervised Open-set Comprehension,QA,2019,SKG,0.9396560788154602,0
SKG_QA_365,Improving Generative Visual Dialog by Answering Diverse Questions,QA,2019,SKG,0.9269683957099916,0
SKG_QA_370,NL2pSQL Generating Pseudo-SQL Queries from Under-Specified Natural Language Questions,QA,2019,SKG,0.9199556112289428,0
SKG_QA_371,Towards Answer-unaware Conversational Question Generation,QA,2019,SKG,0.9315139651298524,0
SKG_MT_411,Analysis of Positional Encodings for Neural Machine Translation,MT,2019,SKG,0.9360068440437316,0
SKG_MT_414,The IWSLT 2019 KIT Speech Translation System,MT,2019,SKG,0.9367719888687134,0
SKG_MT_419,Improving Zero-shot Translation with Language-Independent Constraints,MT,2019,SKG,0.9454318881034852,0
SKG_MT_424,Customizing Neural Machine Translation for Subtitling,MT,2019,SKG,0.9432918429374696,0
SKG_PAR_101,SJTU-NICT at MRP 2019 Multi-Task Learning for End-to-End Uniform Semantic Graph Parsing,PAR,2019,SKG,0.9453161358833312,0
SKG_QA_403,RankQA Neural Question Answering with Answer Re-Ranking,QA,2019,SKG,0.9333399534225464,0
SKG_QA_386,Learning When Not to Answer a Ternary Reward Structure for Reinforcement Learning Based Question Answering,QA,2019,SKG,0.9366174936294556,0
SKG_QA_387,Multi-grained Attention with Object-level Grounding for Visual Question Answering,QA,2019,SKG,0.9437797665596008,0
SKG_QA_291,A Recurrent BERT-based Model for Question Generation,QA,2019,SKG,0.9445440173149108,0
SKG_QA_292,Guiding Extractive Summarization with Question-Answering Rewards,QA,2019,SKG,0.979491412639618,1
SKG_QA_299,Memory Graph Networks for Explainable Memory-grounded Question Answering,QA,2019,SKG,0.9402816891670228,0
SKG_QA_306,BAG Bi-directional Attention Entity Graph Convolutional Network for Multi-hop Reasoning Question Answering,QA,2019,SKG,0.9473118782043456,0
SKG_QA_259,Generalizing Question Answering System with Pre-trained Language Model Fine-tuning,QA,2019,SKG,0.9525531530380248,1
SKG_QA_260,Improving Visual Question Answering by Referring to Generated Paragraph Captions,QA,2019,SKG,0.9432077407836914,0
SKG_QA_262,Addressing Semantic Drift in Question Generation for Semi-Supervised Question Answering,QA,2019,SKG,0.929179310798645,0
SKG_QA_319,Large Scale Question Paraphrase Retrieval with Smoothed Deep Metric Learning,QA,2019,SKG,0.9488072395324708,1
SKG_QA_329,MICRON Multigranular Interaction for Contextualizing RepresentatiON in Non-factoid Question Answering,QA,2019,SKG,0.9231091737747192,0
SKG_QA_330,ParaQG A System for Generating Questions and Answers from Paragraphs,QA,2019,SKG,0.933230996131897,0
SKG_PAR_174,Dependency Parsing with your Eyes Dependency Structure Predicts Eye Regressions During Reading,PAR,2019,SKG,0.8107572793960571,0
SKG_MT_334,Recycling a Pre-trained BERT Encoder for Neural Machine Translation,MT,2019,SKG,0.9392147064208984,0
SKG_MT_347,EED Extended Edit Distance Measure for Machine Translation,MT,2019,SKG,0.9201968908309937,0
SKG_MT_353,Online Distilling from Checkpoints for Neural Machine Translation,MT,2019,SKG,0.9809134602546692,1
SKG_MT_366,Neural Machine Translation of Text from Non-Native Speakers,MT,2019,SKG,0.9394553899765016,0
SKG_MT_367,Supervised and Unsupervised Machine Translation for Myanmar-English and Khmer-English,MT,2019,SKG,0.9469062089920044,0
SKG_QA_267,Multi-hop Reading Comprehension through Question Decomposition and Rescoring,QA,2019,SKG,0.9398242831230164,0
SKG_QA_275,Leveraging Frequent Query Substructures to Generate Formal Queries for Complex Question Answering,QA,2019,SKG,0.9418963193893432,0
SKG_MT_20,Findings of the Third Workshop on Neural Generation and Translation,MT,2019,SKG,0.9269554018974304,0
SKG_MT_30,The FLORES Evaluation Datasets for Low-Resource Machine Translation Nepali–English and Sinhala–English,MT,2019,SKG,0.9337581396102904,0
SKG_MT_34,The Challenges of Optimizing Machine Translation for Low Resource Cross-Language Information Retrieval,MT,2019,SKG,0.9301128387451172,0
SKG_MT_35,From Research to Production and Back Ludicrously Fast Neural Machine Translation,MT,2019,SKG,0.9353229403495787,0
SKG_MT_271,Encoders Help You Disambiguate Word Senses in Neural Machine Translation,MT,2019,SKG,0.9457899332046508,0
SKG_MT_276,On Using SpecAugment for End-to-End Speech Translation,MT,2019,SKG,0.9361168146133424,0
SKG_MT_292,Generic and Specialized Word Embeddings for Multi-Domain Machine Translation,MT,2019,SKG,0.946742057800293,0
SKG_MT_298,Enhancing Context Modeling with a Query-Guided Capsule Network for Document-level Translation,MT,2019,SKG,0.9308093786239624,0
SKG_MT_303,Reducing Word Omission Errors in Neural Machine Translation A Contrastive Learning Approach,MT,2019,SKG,0.9524941444396972,1
SKG_MT_307,NICT’s Supervised Neural Machine Translation Systems for the WMT19 Translation Robustness Task,MT,2019,SKG,0.9394322633743286,0
SKG_MT_322,English to Hindi Multi-modal Neural Machine Translation and Hindi Image Captioning,MT,2019,SKG,0.926024615764618,0
SKG_MT_328,Neural Machine Translation System using a Content-equivalently Translated Parallel Corpus for the Newswire Translation Tasks at WAT 2019,MT,2019,SKG,0.9398599863052368,0
SKG_MT_19,The University of Sydney’s Machine Translation System for WMT19,MT,2019,SKG,0.944805920124054,0
SKG_QA_284,Improving the Robustness of Question Answering Systems to Question Paraphrasing,QA,2019,SKG,0.9256993532180786,0
SKG_QA_221,Faithful Multimodal Explanation for Visual Question Answering,QA,2019,SKG,0.9289510846138,0
SKG_QA_231,Answer-guided and Semantic Coherent Question Generation in Open-domain Conversation,QA,2019,SKG,0.9400477409362792,0
SKG_MT_70,Learning Deep Transformer Models for Machine Translation,MT,2019,SKG,0.9416748881340028,0
SKG_MT_73,Quality Estimation and Translation Metrics via Pre-trained Word and Sentence Embeddings,MT,2019,SKG,0.9304546117782592,0
SKG_QA_249,Putting the Horse before the Cart A Generator-Evaluator Framework for Question Generation from Text,QA,2019,SKG,0.9428885579109192,0
SKG_QA_252,Learning to Ask Unanswerable Questions for Machine Reading Comprehension,QA,2019,SKG,0.943239688873291,0
SKG_QA_257,Learning to Attend On Essential Terms An Enhanced Retriever-Reader Model for Open-domain Question Answering,QA,2019,SKG,0.9835554361343384,1
SKG_MT_43,ReWE Regressing Word Embeddings for Regularization of Neural Machine Translation Systems,MT,2019,SKG,0.9498960375785828,1
SKG_MT_50,Speculative Beam Search for Simultaneous Translation,MT,2019,SKG,0.938143253326416,0
SKG_MT_60,A Hybrid Morpheme-Word Representation for Machine Translation of Morphologically Rich Languages,MT,2019,SKG,0.9558637738227844,1
SKG_MT_67,IITP-MT System for Gujarati-English News Translation Task at WMT 2019,MT,2019,SKG,0.936043918132782,0
SKG_MT_253,WMDO Fluency-based Word Mover’s Distance for Machine Translation Evaluation,MT,2019,SKG,0.9326780438423156,0
SKG_MT_261,Neural Machine Translation with Reordering Embeddings,MT,2019,SKG,0.9500888586044312,1
SKG_MT_263,"Selecting, Planning, and Rewriting A Modular Approach for Data-to-Document Generation and Translation",MT,2019,SKG,0.5704745054244995,0
SKG_QA_263,Generating a Common Question from Multiple Documents using Multi-source Encoder-Decoder Models,QA,2019,SKG,0.9408286809921264,0
SKG_QA_265,Compositional Questions Do Not Necessitate Multi-hop Reasoning,QA,2019,SKG,0.9374240636825562,0
SKG_MT_125,Improving Neural Machine Translation with Neural Syntactic Distance,MT,2019,SKG,0.9735038876533508,1
SKG_MT_128,GTCOM Neural Machine Translation Systems for WMT19,MT,2019,SKG,0.9371567964553832,0
SKG_MT_130,Unsupervised Bilingual Word Embedding Agreement for Unsupervised Neural Machine Translation,MT,2019,SKG,0.94740092754364,1
SKG_QA_186,Multi-Task Learning with Language Modeling for Question Generation,QA,2019,SKG,0.9382286071777344,0
SKG_QA_187,Reversing Gradients in Adversarial Domain Adaptation for Question Deduplication and Textual Entailment Tasks,QA,2019,SKG,0.9352256059646606,0
SKG_QA_194,Evaluating Rewards for Question Generation Models,QA,2019,SKG,0.9794809222221376,1
SKG_QA_204,Fusion of Detected Objects in Text for Visual Question Answering,QA,2019,SKG,0.9370376467704772,0
SKG_QA_206,Complex Question Decomposition for Semantic Parsing,QA,2019,SKG,0.9150937795639038,0
SKG_MT_90,Depth Growing for Neural Machine Translation,MT,2019,SKG,0.9490181803703308,1
SKG_MT_98,Controlling Japanese Honorifics in English-to-Japanese Neural Machine Translation,MT,2019,SKG,0.92355477809906,0
SKG_MT_101,An Evaluation of Language-Agnostic Inner-Attention-Based Representations in Machine Translation,MT,2019,SKG,0.9427650570869446,0
SKG_MT_106,Probing the Need for Visual Context in Multimodal Machine Translation,MT,2019,SKG,0.9323573112487792,0
SKG_QA_147,Multi-Task Learning for Conversational Question Answering over a Large-Scale Knowledge Base,QA,2019,SKG,0.9268792271614076,0
SKG_MT_68,Combining Local and Document-Level Context The LMU Munich Neural Machine Translation System at WMT19,MT,2019,SKG,0.9481401443481444,1
SKG_QA_209,"Extract, Transform and Filling A Pipeline Model for Question Paraphrasing based on Template",QA,2019,SKG,0.9445264935493468,0
SKG_QA_218,Improving Question Generation With to the Point Context,QA,2019,SKG,0.922599196434021,0
SKG_QA_99,Real-Time Open-Domain Question Answering with Dense-Sparse Phrase Index,QA,2019,SKG,0.941846489906311,0
SKG_QA_100,Incorporating External Knowledge into Machine Reading for Generative Question Answering,QA,2019,SKG,0.9325097799301147,0
SKG_QA_102,NLProlog Reasoning with Weak Unification for Question Answering in Natural Language,QA,2019,SKG,0.9469510912895204,0
SKG_QA_109,Asking Clarification Questions in Knowledge-Based Question Answering,QA,2019,SKG,0.9401911497116088,0
SKG_QA_115,Learning Representation Mapping for Relation Detection in Knowledge Base Question Answering,QA,2019,SKG,0.9455924034118652,0
SKG_QA_68,Question Answering as an Automatic Evaluation Metric for News Article Summarization,QA,2019,SKG,0.9822511672973632,1
SKG_QA_123,Answering Complex Open-domain Questions Through Iterative Query Generation,QA,2019,SKG,0.9369550943374634,0
SKG_QA_138,PubMedQA A Dataset for Biomedical Research Question Answering,QA,2019,SKG,0.9398454427719116,0
SKG_QA_139,Open Information Extraction from Question-Answer Pairs,QA,2019,SKG,0.979402720928192,1
SKG_MT_134,Explicit Cross-lingual Pre-training for Unsupervised Machine Translation,MT,2019,SKG,0.923208236694336,0
SKG_MT_142,IMaT Unsupervised Text Attribute Transfer via Iterative Matching and Translation,MT,2019,SKG,0.9392779469490052,0
SKG_MT_154,Non-Parametric Adaptation for Neural Machine Translation,MT,2019,SKG,0.9464259147644044,0
SKG_QA_153,Multi-Hop Paragraph Retrieval for Open-Domain Question Answering,QA,2019,SKG,0.9429521560668944,0
SKG_QA_160,Simple Question Answering with Subgraph Ranking and Joint-Scoring,QA,2019,SKG,0.9306207895278932,0
SKG_MT_111,Revisiting Adversarial Autoencoder for Unsupervised Word Translation with Cycle Consistency and Improved Training,MT,2019,SKG,0.9826110005378724,1
SKG_MT_113,Revisiting Low-Resource Neural Machine Translation A Case Study,MT,2019,SKG,0.9468711614608764,0
SKG_MT_202,On the use of BERT for Neural Machine Translation,MT,2019,SKG,0.9430424571037292,0
SKG_QA_11,Quick and (not so) Dirty Unsupervised Selection of Justification Sentences for Multi-hop Question Answering,QA,2019,SKG,0.9332959055900574,0
SKG_QA_19,Improving Question Answering over Incomplete KBs with Knowledge-Aware Reader,QA,2019,SKG,0.9430410265922546,0
SKG_QA_77,UHop An Unrestricted-Hop Relation Extraction Framework for Knowledge-Based Question Answering,QA,2019,SKG,0.9390323758125304,0
SKG_QA_81,PullNet Open Domain Question Answering with Iterative Retrieval on Knowledge Bases and Text,QA,2019,SKG,0.9276712536811828,0
SKG_QA_82,Sunny and Dark Outside! Improving Answer Consistency in VQA through Entailed Question Generation,QA,2019,SKG,0.920706868171692,0
SKG_QA_86,Interconnected Question Generation with Coreference Alignment and Conversation Flow Modeling,QA,2019,SKG,0.9372973442077636,0
SKG_QA_89,Let’s Ask Again Refine Network for Automatic Question Generation,QA,2019,SKG,0.9413383603096008,0
SKG_MT_159,Effective Cross-lingual Transfer of Neural Machine Translation Models without Shared Vocabularies,MT,2019,SKG,0.9437599182128906,0
SKG_MT_172,Context-Aware Monolingual Repair for Neural Machine Translation,MT,2019,SKG,0.9435999989509584,0
SKG_QA_43,Interpretable Question Answering on Knowledge Bases and Text,QA,2019,SKG,0.9279485940933228,0
SKG_QA_44,Aspect Sentiment Classification Towards Question-Answering with Reinforced Bidirectional Attention Network,QA,2019,SKG,0.9306631088256836,0
SKG_QA_49,A Discrete Hard EM Approach for Weakly Supervised Question Answering,QA,2019,SKG,0.9310892224311828,0
SKG_MT_251,Lattice-Based Transformer Encoder for Neural Machine Translation,MT,2019,SKG,0.9437671899795532,0
SKG_QA_90,Answer-Supervised Question Reformulation for Enhancing Conversational Machine Comprehension,QA,2019,SKG,0.939501941204071,0
SKG_QA_98,QAInfomax Learning Robust Question Answering System by Mutual Information Maximization,QA,2019,SKG,0.9095908999443054,0
SKG_SUM_89,Multi-News A Large-Scale Multi-Document Summarization Dataset and Abstractive Hierarchical Model,SUM,2019,SKG,0.943616271018982,0
SKG_SUM_91,Simple Unsupervised Summarization by Contextual Matching,SUM,2019,SKG,0.9436955451965332,0
SKG_SUM_94,Improving the Similarity Measure of Determinantal Point Processes for Extractive Multi-Document Summarization,SUM,2019,SKG,0.9497200846672058,1
SKG_SUM_95,Improving Abstractive Document Summarization with Salient Information Modeling,SUM,2019,SKG,0.9424155354499816,0
SKG_SUM_96,Single Document Summarization as Tree Induction,SUM,2019,SKG,0.9432811737060548,0
SKG_SUM_101,Contrastive Attention Mechanism for Abstractive Sentence Summarization,SUM,2019,SKG,0.945541262626648,0
